deltaTime(s);Time(s);Roll(rad);Pitch(rad);Yaw(rad);RollSpeed(rad/s);PitchSpeed(rad/s);YawSpeed(rad/s) 
0.25677252;390.05589199;-0.07792620;0.06383739;1.89512968;0.16013728;0.00336258;-0.05714858 
0.24295354;390.29884553;-0.04987006;0.06111294;1.89059782;0.23964761;0.00333468;0.04266948 
0.24859858;390.54744411;0.04632995;0.06739259;1.91381550;0.07689355;0.12305240;0.11629198 
0.24716759;390.79461169;0.03866193;0.06937113;1.94249821;-0.02440304;-0.05785866;0.10552675 
0.25366831;391.04828000;0.04915769;0.06104202;1.94734406;0.16040735;-0.03604878;-0.06156893 
0.24131417;391.28959417;0.05957441;0.04653475;1.92724073;0.07572590;0.00264982;-0.05699970 
0.25068665;391.54028082;0.13495435;0.05572856;1.93179095;0.48951676;-0.05360451;0.04315329 
0.25865364;391.79893446;0.15407844;0.03913737;1.93340230;-0.16278765;0.06342759;-0.03325314 
0.25878263;392.05771708;0.09566424;0.05575701;1.91910934;-0.04840719;0.02574678;-0.12731944 
0.23818302;392.29590011;0.08799943;0.06375688;1.89333594;-0.03306020;0.02236653;-0.10575289 
0.25909591;392.55499601;0.05860932;0.06788673;1.86486280;-0.10802668;-0.01700470;-0.11326994 
0.24449229;392.79948831;0.04590885;0.06634939;1.84697533;-0.04370390;-0.02728162;-0.01242998 
0.25083923;393.05032754;0.12165358;0.06944219;1.85610127;0.49952927;0.07085773;0.06354553 
0.24922967;393.29955721;0.31108662;0.06029079;1.87018216;0.41007480;0.09577937;0.01977339 
0.27089477;393.57045197;0.33568457;0.08123760;1.87241805;0.04429914;0.01622958;-0.02301344 
0.22911692;393.79956889;0.33861735;0.07165035;1.86750281;0.01941654;-0.10136810;0.01351188 
0.33127522;394.13084412;0.33750749;0.05548981;1.87915742;-0.09022337;-0.02305472;0.13972555 
0.21480513;394.34564924;0.32000849;0.05279612;1.92866182;-0.11773881;0.08054822;0.22619937 
0.30099320;394.64664245;0.33494392;0.05316646;1.98425102;0.14264616;0.03233385;0.19782043 
0.26074982;394.90739226;0.34940156;0.04767109;2.02914333;0.08556215;0.03202740;0.13397278 
0.27044344;395.17783570;0.37168702;0.05591017;2.04783201;0.08834446;-0.05377195;0.00136528 
0.27546287;395.45329857;0.39905694;0.04370298;2.03072214;0.04288620;-0.10032567;-0.06196068 
0.36678028;395.82007885;0.39803287;0.04424611;2.00944233;-0.02639279;-0.12694336;-0.06493886 
0.03341603;395.85349488;0.39574808;0.04827654;1.98367226;0.18897042;0.05556846;-0.11776313 
0.19672537;396.05022025;0.38974416;0.07912759;1.96300185;-0.00471235;0.12001909;-0.08320624 
0.24409842;396.29431868;0.41828749;0.10520958;1.95935929;0.16796605;-0.02349728;-0.03310792 
0.24584579;396.54016447;0.45263663;0.11081722;1.93467033;0.06344168;0.01131370;-0.09912394 
0.26930523;396.80946970;0.45193979;0.11811887;1.90229785;-0.01178395;0.07778465;-0.14811802 
0.26115584;397.07062554;0.44681811;0.12737091;1.87384641;-0.00255567;-0.00845499;-0.10770338 
0.22823215;397.29885769;0.43167639;0.13727318;1.85087991;-0.07920929;-0.00334088;-0.08914015 
0.25841188;397.55726957;0.39412200;0.16209434;1.86351764;-0.31717330;0.20893890;0.07707657 
0.23677158;397.79404116;0.40171292;0.21207969;1.90495062;0.11860918;0.11496128;0.06860722 
0.25090766;398.04494882;0.39365265;0.20355362;1.91938102;-0.17920703;0.12071433;0.11569307 
0.25341201;398.29836082;0.37625316;0.22622983;1.97015285;-0.01188264;-0.01478305;0.23700999 
0.25154972;398.54991055;0.41808188;0.19919835;2.01325178;0.37051666;-0.24059023;0.14138377 
0.24913931;398.79904985;0.47860426;0.15093200;1.99778092;0.17501603;-0.36534399;0.01257926 
0.25105476;399.05010462;0.49738005;0.07099403;1.94548714;-0.01520075;-0.43376631;-0.07142910 
0.25915742;399.30926204;0.51218367;0.02668877;1.89616084;-0.01228269;-0.22318570;-0.10515502 
0.23551464;399.54477668;0.53858495;-0.01397453;1.83835506;-0.06570069;-0.02532775;-0.15786931 
0.24921751;399.79399419;0.49057832;0.05763477;1.83052969;-0.27472019;0.45328385;-0.15673797 
0.25368261;400.04767680;0.48049545;0.10516934;1.82988894;0.00571510;0.01535190;-0.05990381 
0.24306178;400.29073858;0.46508938;0.13230939;1.82708395;-0.23622432;0.13531753;-0.03461799 
0.25395846;400.54469705;0.12296891;0.18363151;1.85221374;-1.21755207;0.40025392;0.21147414 
0.24915552;400.79385257;0.01946472;0.29283562;1.97261584;-0.16287522;0.05918665;0.56181318 
0.27630758;401.07016015;0.02406616;0.26583576;2.10699034;-0.17697369;-0.14007378;0.46644396 
0.22371912;401.29387927;0.01597340;0.21899681;2.19810081;0.03581176;-0.30187276;0.28159028 
0.24583817;401.53971744;0.03515854;0.12067684;2.24380589;-0.16825393;-0.25797841;0.10524952 
0.25922084;401.79893827;-0.10365579;0.14023961;2.24880075;-0.67520928;0.22821045;-0.01965799 
0.25881004;402.05774832;-0.20231508;0.11470329;2.21925545;-0.08482049;-0.29195285;-0.27588218 
0.23887825;402.29662657;-0.23774628;0.06954660;2.14217973;-0.09533628;-0.02053407;-0.38112023 
0.24971867;402.54634523;-0.22684763;0.02956747;2.04142332;0.13947421;-0.02213799;-0.47118285 
0.25020289;402.79654813;-0.19241759;0.00569845;1.93492520;-0.00985305;0.08978008;-0.36069524 
0.26487923;403.06142735;-0.21717104;0.04208138;1.87513745;-0.00500591;0.31368232;-0.07291461 
0.24398851;403.30541587;-0.16638565;0.08792064;1.86191428;0.14762038;0.19865304;0.01365922 
0.23415446;403.53957033;-0.22519051;0.12266095;1.85529780;0.06848056;0.19084913;-0.01720373 
0.25887156;403.79844189;-0.23144570;0.14618397;1.83573484;-0.07631700;0.04118068;-0.04109483 
0.24604821;404.04449010;-0.26659906;0.16913661;1.83028948;0.15964827;0.12668359;0.04978911 
0.26431441;404.30880451;-0.03722536;0.16891401;1.84725118;0.56277096;-0.14483581;0.06507938 
0.23560715;404.54441166;-0.01013626;0.17038992;1.86648226;-0.03572138;-0.09779519;0.10048688 
0.25367761;404.79808927;-0.01410405;0.16026159;1.88558340;-0.06731935;0.01132652;0.07444501 
0.24118805;405.03927732;-0.02412344;0.16553108;1.90336931;-0.01739570;0.15571110;0.06309909 
0.25932693;405.29860425;0.04606464;0.15049011;1.90295827;0.29122463;-0.14761771;-0.05587109 
0.25093412;405.54953837;0.06374187;0.13106294;1.88046205;-0.08193671;-0.02582103;-0.06786776 
0.24909401;405.79863238;0.04738808;0.13592733;1.86955011;-0.08047130;0.05326755;-0.01798671 
0.24599290;406.04462528;0.02343606;0.13578141;1.87219799;-0.24922663;0.08718380;0.04959336 
0.25352907;406.29815435;0.00770137;0.13365783;1.88654971;0.04180343;0.11991746;0.04707517 
0.25122380;406.54937816;0.00293779;0.13790190;1.90184033;-0.04001252;-0.06062441;0.09419917 
0.25412941;406.80350757;0.00215114;0.16237190;1.91145778;0.38854998;0.04953657;-0.01869911 
0.24328327;407.04679084;0.04639018;0.10800078;1.90861857;0.04337664;-0.03711971;0.01006744 
0.24789405;407.29468489;0.04385370;0.10973777;1.89263976;-0.06742771;-0.06464000;-0.08439829 
0.26873064;407.56341553;0.04835254;0.09053847;1.87124550;-0.06758238;0.01638781;-0.04305175 
0.23263860;407.79605412;0.02290728;0.09279168;1.87997687;-0.13525707;-0.03078893;0.05289903 
0.24989080;408.04594493;-0.00841122;0.12614097;1.90639591;-0.02409345;0.11275891;0.12486379 
0.25021100;408.29615593;-0.03464578;0.14519797;1.95488703;0.16033030;0.07135356;0.18660519 
0.26303244;408.55918837;-0.01944012;0.14351366;1.97123969;-0.01309087;-0.04067010;0.01076662 
0.22913384;408.78832221;0.01377680;0.13416429;1.96199644;0.24798705;-0.09290560;-0.06450034 
0.25791693;409.04623914;0.02921042;0.12841766;1.93353152;-0.03228060;0.01317227;-0.11179067 
0.24204612;409.28828526;0.03768247;0.11827470;1.90097964;0.11057735;-0.00521268;-0.14343019 
0.27100658;409.55929184;0.02743932;0.11994825;1.88180888;0.06471440;0.07392275;-0.05581961 
0.23410511;409.79339695;0.05279565;0.09979903;1.86640930;0.31534743;-0.07095169;-0.08397942 
0.25366211;410.04705906;0.04609879;0.07160167;1.85757661;-0.24212903;0.13971490;0.10123868 
0.25180507;410.29886413;0.00101467;0.09748672;1.89042151;-0.00779970;-0.02063025;0.10733039 
0.25385213;410.55271626;-0.01422719;0.11155662;1.92059731;-0.14877301;0.08642220;0.12170354 
0.24341536;410.79613161;0.01226920;0.09299414;1.93148744;0.22336234;-0.15730470;-0.02425348 
0.24524641;411.04137802;0.04035756;0.06805245;1.90913785;-0.11141442;0.18119003;-0.04802104 
0.25235605;411.29373407;-0.01007807;0.09937564;1.92990756;-0.24795993;0.11656296;0.12904361 
0.25838375;411.55211782;-0.01005738;0.10544769;1.94635510;0.01298692;-0.07767086;0.01850211 
0.24658537;411.79870319;0.00781149;0.10142144;1.93291509;0.00958586;0.10455588;-0.09762935 
0.24363613;412.04233932;-0.01571469;0.11363499;1.92327774;-0.19961575;-0.02238383;0.03165543 
0.25133681;412.29367614;0.00544712;0.11406653;1.92900026;0.13097325;0.02553058;-0.06428350 
0.25811553;412.55179167;0.03007388;0.09915305;1.90602076;0.04773420;-0.00172605;-0.10810420 
0.24181056;412.79360223;0.02216528;0.12682858;1.88493550;0.23452187;0.12272421;-0.08232205 
0.25248623;413.04608846;-0.02054828;0.12627174;1.87387383;-0.78283185;-0.08121511;0.00306806 
0.24496865;413.29105711;-0.29561082;0.19096231;1.87318301;-0.62508827;0.53988749;0.13413289 
0.27364397;413.56470108;-0.32765421;0.19110577;1.90439904;0.01713535;-0.27649921;0.11045686 
0.23121881;413.79591990;-0.32156706;0.17589520;1.94373941;0.01157591;0.05376015;0.13183720 
0.25000644;414.04592633;-0.31280425;0.18268465;1.98245454;0.08899050;-0.09528053;0.12729287 
0.25539017;414.30131650;-0.30787972;0.16632581;2.01076508;-0.10280491;-0.19769540;0.04053992 
0.26060462;414.56192112;-0.28795445;0.14865105;2.00912857;0.26586774;0.02228137;-0.06936592 
0.25031114;414.81223226;-0.26928830;0.14303198;1.97570455;0.11970151;-0.04593026;-0.13130519 
0.28055811;415.09279037;-0.28330126;0.15386824;1.95216727;-0.09512334;0.08289205;-0.02996980 
0.26019645;415.35298681;-0.29377714;0.14403184;1.94606316;0.01807849;-0.14012524;-0.06149327 
0.28105164;415.63403845;-0.30218968;0.13499179;1.94341624;-0.03855870;-0.14143716;0.02670656 
0.28028607;415.91432452;-0.31491342;0.15847136;1.94654000;0.01282453;0.10884172;0.02661862 
0.24002409;416.15434861;-0.28811976;0.14551148;1.93197739;0.13446316;0.00643324;-0.11527047 
0.25519204;416.40954065;-0.29279113;0.16314729;1.89963114;0.02192604;0.21346670;-0.09932270 
0.32128787;416.73082852;-0.28846350;0.15907347;1.87399209;-0.20516759;0.03438999;-0.05300923 
0.26532149;416.99615002;-0.31567472;0.16248383;1.86653829;0.08392587;0.01955286;-0.08293332 
0.35710859;417.35325861;-0.32079011;0.17841090;1.84977090;0.19902332;-0.03765575;-0.02326925 
0.33638310;417.68964171;-0.35795018;0.19129494;1.87289882;0.16122459;-0.19095674;0.14951284 
0.29126000;417.98090172;-0.33878636;0.17846613;1.90523124;-0.13706382;0.00484861;0.11164993 
0.26025534;418.24115705;-0.31625018;0.17157353;1.91867578;0.24067546;-0.23837017;-0.02811618 
0.30064154;418.54179859;-0.29205441;0.18178993;1.90834224;0.10520560;0.07801766;-0.02389542 
0.34605241;418.88785100;-0.23988259;0.15840171;1.89724064;0.20673481;-0.00647149;-0.06636026 
0.29610229;419.18395329;-0.23166823;0.18708232;1.88564324;0.10212332;0.06447048;-0.02141030 
0.32600975;419.50996304;-0.22700787;0.19358234;1.88470566;-0.19432375;0.02735204;0.03087680 
0.30083108;419.81079412;-0.22266924;0.16977446;1.89427114;-0.02003864;-0.17256810;0.00862293 
0.15566635;419.96646047;-0.22698453;0.16064674;1.90501404;0.04012110;0.04282348;-0.00391621 
0.37722683;420.34368730;-0.22430398;0.16387282;1.90629971;0.13241650;0.02149604;0.01458308 
0.30573010;420.64941740;-0.19089781;0.14882010;1.91160929;0.10416844;-0.19093393;0.00809380 
0.28089643;420.93031383;-0.21037632;0.10095936;1.92294061;-0.09846022;-0.00794630;0.06699588 
0.25023103;421.18054485;-0.24004965;0.10493067;1.93009925;-0.14022170;-0.01388908;0.01956175 
0.26570678;421.44625163;-0.25895754;0.08772463;1.94025874;-0.02290094;-0.06583296;0.03579775 
0.07157087;421.51782250;-0.25606132;0.06566119;1.95898974;0.10165718;0.05748712;0.09650692 
0.01039886;421.52822137;0.05736440;0.09643529;1.99606073;1.47173154;-0.47198167;0.13989486 
0.03559446;421.56381583;0.12413791;0.04095827;2.02206516;-0.72081125;0.57460487;0.18702808 
0.00521016;421.56902599;0.11299450;0.08232748;2.05929947;0.65809351;-0.63370043;0.01939980 
0.22960687;421.79863286;0.15311638;0.06483065;2.05134630;-0.43022707;0.43623468;-0.05076278 
0.26392508;422.06255794;0.23420233;0.03350798;2.02174020;1.07614505;-0.53917485;-0.13567862 
0.23348022;422.29603815;0.35581613;0.02000452;2.00055790;0.55125958;0.06544100;-0.00451932 
0.24505258;422.54109073;0.51142776;-0.04291911;1.93719518;0.29334721;-0.43282220;-0.23594920 
0.25492597;422.79601669;0.54754978;-0.08299717;1.85966253;-0.39199451;-0.62336099;-0.19977735 
0.24826908;423.04428577;0.32845372;-0.07224749;1.78073800;-0.65160209;0.94392592;-0.21486728 
0.24666333;423.29094911;0.27561122;0.08119664;1.83955276;-0.33858061;-0.22264101;0.02106395 
0.24984074;423.54078984;0.26827276;0.03107637;1.77800763;-0.11983689;0.52637637;-0.10084677 
0.26027656;423.80106640;0.12503432;0.04521157;1.74844992;-0.36053085;-0.34368980;-0.26124048 
0.25319076;424.05425715;0.08014361;0.06237282;1.74667990;-0.43054858;-0.07762904;0.21756975 
0.23666430;424.29092145;-0.00460764;0.07175869;1.83986700;-0.22984932;0.08440681;0.44458312 
0.27049565;424.56141710;-0.01217470;0.08558138;1.93405175;0.05868158;-0.13674024;0.29763499 
0.25904965;424.82046676;-0.00019263;0.07270107;1.98026824;0.24517395;-0.18314447;0.05286601 
0.23862886;425.05909562;0.02936598;0.03486398;1.96826220;0.06906160;-0.01706398;-0.07730568 
0.23155761;425.29065323;0.08321152;0.02481948;1.93362367;0.23554906;-0.07424420;-0.17037117 
0.24998450;425.54063773;0.10211478;0.01800297;1.90193033;0.01345935;0.03695896;-0.08821891 
0.26344800;425.80408573;0.06819346;0.04265225;1.89675081;-0.02187915;0.04699162;-0.02175888 
0.24160242;426.04568815;0.07733711;0.04002359;1.88575244;0.04547307;-0.11313751;-0.04232605 
0.25004888;426.29573703;0.20002966;0.03618772;1.87659836;0.83005571;0.04446057;-0.03289076 
0.28079009;426.57652712;0.27153164;0.04725211;1.87800360;-0.03369293;0.04107707;0.03386746 
0.21751547;426.79404259;0.26041552;0.05730194;1.89323997;-0.03201091;0.10094844;0.03215754 
0.27887821;427.07292080;0.27566218;0.06997748;1.91352594;0.22493447;0.05090866;0.09972743 
0.21816993;427.29109073;0.33850539;0.05315938;1.94567704;0.24808574;0.00674415;0.16847269 
0.24944663;427.54053736;0.37259132;0.03813259;1.97695220;0.04778046;-0.01302595;0.12887682 
0.25353336;427.79407072;0.37423548;0.02495632;2.00098705;0.02522131;0.02894566;0.08476588 
0.26536584;428.05943656;0.37017560;0.01458129;2.00746250;-0.02894513;-0.10885883;-0.00319401 
0.29078794;428.35022449;0.37107459;0.01889545;1.99981427;-0.11915488;-0.01444130;-0.03955494 
0.23999357;428.59021807;0.32977203;0.00757238;1.98425066;-0.13944283;-0.01061564;-0.04500705 
0.20024848;428.79046655;0.32717928;0.01656253;1.97386587;0.09190027;0.06166425;-0.04199842 
0.25358105;429.04404759;0.32189855;0.02499378;1.96039844;-0.09169550;0.10750530;-0.10057753 
0.24824119;429.29228878;0.18502010;0.01913218;1.93510544;-1.42092812;0.00048121;-0.06959453 
0.24805021;429.54033899;-0.18190938;0.02756071;1.93526924;-1.60672736;-0.21513596;-0.04343967 
0.27944469;429.81978369;-0.36866623;0.02325716;1.93319762;-0.10894135;0.01408209;0.04435993 
0.23590040;430.05568409;-0.35032770;0.03900103;1.94911611;0.32013905;0.02910976;0.09584956 
0.23959708;430.29528117;-0.30650786;0.00792923;1.98076522;0.21969187;-0.29119226;0.03401787 
0.24551177;430.54079294;-0.28144535;-0.00882735;1.97231412;-0.35759071;0.10344348;-0.10151451 
0.26471782;430.80551076;-0.28314638;0.05700915;1.91814101;-0.01637169;0.36267403;-0.12357640 
0.23826814;431.04377890;-0.28525439;0.07877844;1.88508940;-0.01095541;0.03993095;-0.06481787 
0.24835920;431.29213810;-0.20281318;0.07022598;1.87459099;1.43227518;-0.00979365;-0.02343704 
0.26911807;431.56125617;0.01973554;0.05829312;1.84762430;-0.08637543;0.19357936;-0.12947518 
0.23152304;431.79277921;-0.01640630;0.06462952;1.81850910;-0.05285489;-0.07106032;-0.10823304 
0.24909019;432.04186940;-0.02586048;0.05530762;1.80534601;-0.07192420;-0.00854281;-0.03657324 
0.25594258;432.29781199;-0.03266529;0.06936075;1.78646028;-0.09041481;0.10613147;-0.23149326 
0.24231958;432.54013157;0.05342331;0.10120577;1.62499571;0.73889679;0.04418030;-1.09008479 
0.25520420;432.79533577;0.07859659;0.10328437;1.21376359;-0.28588107;0.01811657;-2.10438991 
0.24882221;433.04415798;-0.03910919;0.15437424;0.60782731;0.28339237;-0.15712039;-2.44221401 
0.24836993;433.29252791;0.02417503;0.05306818;0.06288760;0.20730692;-0.32801571;-1.82036042 
0.25855017;433.55107808;-0.00452588;-0.02131565;-0.23586984;-0.08790968;-0.35825995;-0.61326575 
0.24902463;433.80010271;-0.05719429;-0.04768718;-0.28736556;-0.38876283;-0.04889439;0.04742818 
0.24375367;434.04385638;-0.11632127;-0.03550572;-0.17903805;-0.06732623;-0.04755157;0.74685615 
0.24861503;434.29247141;-0.14150636;0.00305515;0.01478445;-0.05025512;0.07511259;0.79413378 
0.25771165;434.55018306;-0.12845476;0.02693354;0.19198015;-0.00736053;-0.02423307;0.63883650 
0.25507426;434.80525732;-0.12424731;-0.02507765;0.30932504;0.07775221;-0.68961847;0.22500096 
0.23818898;435.04344630;-0.06701770;-0.31505087;0.33011991;0.41257286;-0.87677544;-0.18460058 
0.24866986;435.29211617;-0.02269906;-0.32348031;0.29561919;0.10435545;0.39828441;-0.08415930 
0.25834441;435.55046058;-0.08113203;0.03554653;0.32106283;-0.27312982;0.71319169;0.21122083 
0.24312091;435.79358149;-0.04038615;0.13511403;0.33855259;0.06913152;0.26580143;0.05450424 
0.24850345;436.04208493;-0.00677884;0.01930264;0.33008081;-0.03395852;-0.32922089;-0.07030022 
0.24775672;436.28984165;-0.01706346;0.01020376;0.32355049;-0.04434097;-0.05071715;-0.00313689 
0.26015139;436.54999304;-0.01107289;0.01123141;0.30798817;-0.01355814;-0.02003585;-0.08750740 
0.24327421;436.79326725;0.00302533;0.02450617;0.27302754;0.12234107;0.29728386;-0.16343533 
0.24685407;437.04012132;-0.01352956;0.26158428;0.24355133;-0.05456243;0.96691120;-0.06411903 
0.26483369;437.30495501;-0.00070686;0.33967790;0.21175900;0.13000625;0.01712940;-0.18846987 
0.23496008;437.53991508;-0.02773051;0.32168910;0.13937648;-0.06759181;-0.00730968;-0.31340492 
0.26259351;437.80250859;-0.03245930;0.32025474;0.07771041;-0.01993677;0.07038247;-0.09004927 
0.24769831;438.05020690;-0.06745890;0.34629807;0.09255189;-0.15001361;0.03733406;0.12859368 
0.25722313;438.30743003;-0.09651471;0.36500657;0.14017470;-0.10688393;0.10081227;0.25930682 
0.24275804;438.55018806;-0.11783698;0.40232223;0.22215337;-0.12483016;0.05981797;0.33301556 
0.24198556;438.79217362;-0.11341451;0.40271622;0.29634383;0.10413653;-0.11838738;0.25237411 
0.25775099;439.04992461;-0.09910813;0.41230318;0.35626671;0.11942425;0.00880751;0.11454446 
0.23977852;439.28970313;-0.07557948;0.37934071;0.38967082;-0.04065744;-0.07317991;0.13035133 
0.25003552;439.53973866;-0.07406911;0.37639669;0.39416391;0.00681577;0.06018375;-0.01710196 
0.25834799;439.79808664;-0.06396951;0.37047690;0.38210228;0.28369096;-0.11332832;-0.11879490 
0.24737215;440.04545879;-0.05186608;0.33011109;0.34805116;0.04492829;-0.01056789;-0.09930857 
0.24859095;440.29404974;-0.06111660;0.30907220;0.33394986;0.01887536;0.03232254;-0.02401014 
0.25340796;440.54745770;-0.09714741;0.33571586;0.34930292;-0.13242915;0.14283623;0.09716684 
0.24211621;440.78957391;-0.11259997;0.36510116;0.37383884;-0.02209145;0.01679596;0.05117805 
0.25360966;441.04318357;-0.09731270;0.32959956;0.36011842;0.34278131;-0.00392579;-0.18006222 
0.25146866;441.29465222;-0.10341693;0.31477851;0.31206140;-0.03163372;0.04532533;-0.12539318 
0.25536942;441.55002165;-0.11778738;0.33228332;0.28741077;-0.14073384;0.06250145;-0.07618871 
0.23950171;441.78952336;-0.11773356;0.33219865;0.26053005;0.16402288;-0.22607911;-0.15947931 
0.26030803;442.04983139;-0.11372280;0.31439036;0.22484480;-0.06001608;0.11127298;-0.06127513 
0.24472213;442.29455352;-0.15757573;0.33109131;0.22421354;-0.30288509;-0.04118549;0.02888824 
0.24489975;442.53945327;-0.13966127;0.34431553;0.24693412;-0.06948222;0.01270324;0.12588184 
0.26509786;442.80455112;-0.16189604;0.33479440;0.27454075;0.02416028;0.07084375;0.15165459 
0.23772502;443.04227614;-0.13969466;0.34527537;0.30112830;0.05804604;0.21104036;0.08358051 
0.24862027;443.29089642;-0.13873214;0.36392695;0.31029382;0.09408936;-0.18066528;0.03297429 
0.24847937;443.53937578;-0.07378220;0.26069725;0.30148143;0.59128082;-1.37182736;-0.14412099 
